[DEBUG] 2021-02-15 20:55:12.012 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2021-02-15 20:55:12.015 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2021-02-15 20:55:12.018 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2021-02-15 20:55:12.086 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2021-02-15 20:55:12.087 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2021-02-15 20:55:12.263 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2021-02-15 20:55:12.265 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2021-02-15 20:55:12.269 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2021-02-15 20:55:12.485 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2021-02-15 20:55:12.504 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2021-02-15 20:55:12.504 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
          +-[DOT] DotNode: 'user0_.user_name' {propertyName=userName,dereferenceType=PRIMITIVE,getPropertyPath=userName,path=generatedAlias0.userName,tableAlias=user0_,className=edu.matc.entity.User,classAlias=generatedAlias0}
          |  +-[ALIAS_REF] IdentNode: 'user0_.id' {alias=generatedAlias0, className=edu.matc.entity.User, tableAlias=user0_}
          |  \-[IDENT] IdentNode: 'userName' {originalText=userName}
          \-[NAMED_PARAM] ParameterNode: '?' {name=param0, expectedType=org.hibernate.type.StringType@44cb460e}

[DEBUG] 2021-02-15 20:55:14.285 [main] ErrorTracker - throwQueryException() : no errors
[DEBUG] 2021-02-15 20:55:14.285 [main] QueryTranslatorImpl - HQL: select generatedAlias0 from edu.matc.entity.User as generatedAlias0 where generatedAlias0.userName like :param0
[DEBUG] 2021-02-15 20:55:14.285 [main] QueryTranslatorImpl - SQL: select user0_.id as id1_0_, user0_.user_password as user_pas2_0_, user0_.user_name as user_nam3_0_ from user user0_ where user0_.user_name like ?
[DEBUG] 2021-02-15 20:55:14.285 [main] ErrorTracker - throwQueryException() : no errors
[DEBUG] 2021-02-15 20:55:14.287 [main] SQL - select user0_.id as id1_0_, user0_.user_password as user_pas2_0_, user0_.user_name as user_nam3_0_ from user user0_ where user0_.user_name like ?
[DEBUG] 2021-02-15 20:55:14.289 [main] Loader - Result set row: 0
[DEBUG] 2021-02-15 20:55:14.289 [main] Loader - Result row: EntityKey[edu.matc.entity.User#1001]
[DEBUG] 2021-02-15 20:55:14.289 [main] TwoPhaseLoad - Resolving attributes for [edu.matc.entity.User#1001]
[DEBUG] 2021-02-15 20:55:14.289 [main] TwoPhaseLoad - Processing attribute `password` : value = password9090
[DEBUG] 2021-02-15 20:55:14.289 [main] TwoPhaseLoad - Attribute (`password`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-02-15 20:55:14.289 [main] TwoPhaseLoad - Processing attribute `userName` : value = birdCount2021
[DEBUG] 2021-02-15 20:55:14.289 [main] TwoPhaseLoad - Attribute (`userName`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-02-15 20:55:14.289 [main] TwoPhaseLoad - Done materializing entity [edu.matc.entity.User#1001]
[DEBUG] 2021-02-15 20:55:14.290 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2021-02-15 20:55:14.332 [main] CriteriaQueryImpl - Rendered criteria query -> select generatedAlias0 from User as generatedAlias0 where generatedAlias0.userName=:param0
[DEBUG] 2021-02-15 20:55:14.332 [main] QueryTranslatorImpl - parse() - HQL: select generatedAlias0 from edu.matc.entity.User as generatedAlias0 where generatedAlias0.userName=:param0
[DEBUG] 2021-02-15 20:55:14.332 [main] ErrorTracker - throwQueryException() : no errors
[DEBUG] 2021-02-15 20:55:14.333 [main] QueryTranslatorImpl - --- HQL AST ---
 \-[QUERY] Node: 'query'
    +-[SELECT_FROM] Node: 'SELECT_FROM'
    |  +-[FROM] Node: 'from'
    |  |  \-[RANGE] Node: 'RANGE'
    |  |     +-[DOT] Node: '.'
    |  |     |  +-[DOT] Node: '.'
    |  |     |  |  +-[DOT] Node: '.'
    |  |     |  |  |  +-[IDENT] Node: 'edu'
    |  |     |  |  |  \-[IDENT] Node: 'matc'
    |  |     |  |  \-[IDENT] Node: 'entity'
    |  |     |  \-[IDENT] Node: 'User'
    |  |     \-[ALIAS] Node: 'generatedAlias0'
    |  \-[SELECT] Node: 'select'
    |     \-[IDENT] Node: 'generatedAlias0'
    \-[WHERE] Node: 'where'
       \-[EQ] Node: '='
          +-[DOT] Node: '.'
          |  +-[IDENT] Node: 'generatedAlias0'
          |  \-[IDENT] Node: 'userName'
          \-[COLON] Node: ':'
             \-[IDENT] Node: 'param0'

[DEBUG] 2021-02-15 20:55:14.333 [main] HqlSqlBaseWalker - select << begin [level=1, statement=select]
[DEBUG] 2021-02-15 20:55:14.334 [main] FromElement - FromClause{level=1} : edu.matc.entity.User (generatedAlias0) -> user0_
[DEBUG] 2021-02-15 20:55:14.334 [main] FromReferenceNode - Resolved : generatedAlias0 -> user0_.id
[DEBUG] 2021-02-15 20:55:14.334 [main] FromReferenceNode - Resolved : generatedAlias0 -> user0_.id
[DEBUG] 2021-02-15 20:55:14.334 [main] DotNode - getDataType() : userName -> org.hibernate.type.StringType@44cb460e
[DEBUG] 2021-02-15 20:55:14.334 [main] FromReferenceNode - Resolved : generatedAlias0.userName -> user0_.user_name
[DEBUG] 2021-02-15 20:55:14.334 [main] HqlSqlBaseWalker - select : finishing up [level=1, statement=select]
[DEBUG] 2021-02-15 20:55:14.334 [main] HqlSqlWalker - processQuery() :  ( SELECT ( {select clause} user0_.id ) ( FromClause{level=1} user user0_ ) ( where ( = ( user0_.user_name user0_.id userName ) ? ) ) )
[DEBUG] 2021-02-15 20:55:14.334 [main] JoinProcessor - Using FROM fragment [user user0_]
[DEBUG] 2021-02-15 20:55:14.334 [main] HqlSqlBaseWalker - select >> end [level=1, statement=select]
[DEBUG] 2021-02-15 20:55:14.335 [main] QueryTranslatorImpl - --- SQL AST ---
 \-[SELECT] QueryNode: 'SELECT'  querySpaces (user)
    +-[SELECT_CLAUSE] SelectClause: '{select clause}'
    |  +-[ALIAS_REF] IdentNode: 'user0_.id as id1_0_' {alias=generatedAlias0, className=edu.matc.entity.User, tableAlias=user0_}
    |  \-[SQL_TOKEN] SqlFragment: 'user0_.user_password as user_pas2_0_, user0_.user_name as user_nam3_0_'
    +-[FROM] FromClause: 'from' FromClause{level=1, fromElementCounter=1, fromElements=1, fromElementByClassAlias=[generatedAlias0], fromElementByTableAlias=[user0_], fromElementsByPath=[], collectionJoinFromElementsByPath=[], impliedElements=[]}
    |  \-[FROM_FRAGMENT] FromElement: 'user user0_' FromElement{explicit,not a collection join,not a fetch join,fetch non-lazy properties,classAlias=generatedAlias0,role=null,tableName=user,tableAlias=user0_,origin=null,columns={,className=edu.matc.entity.User}}
    \-[WHERE] SqlNode: 'where'
       \-[EQ] BinaryLogicOperatorNode: '='
          +-[DOT] DotNode: 'user0_.user_name' {propertyName=userName,dereferenceType=PRIMITIVE,getPropertyPath=userName,path=generatedAlias0.userName,tableAlias=user0_,className=edu.matc.entity.User,classAlias=generatedAlias0}
          |  +-[ALIAS_REF] IdentNode: 'user0_.id' {alias=generatedAlias0, className=edu.matc.entity.User, tableAlias=user0_}
          |  \-[IDENT] IdentNode: 'userName' {originalText=userName}
          \-[NAMED_PARAM] ParameterNode: '?' {name=param0, expectedType=org.hibernate.type.StringType@44cb460e}

[DEBUG] 2021-02-15 20:55:14.335 [main] ErrorTracker - throwQueryException() : no errors
[DEBUG] 2021-02-15 20:55:14.335 [main] QueryTranslatorImpl - HQL: select generatedAlias0 from edu.matc.entity.User as generatedAlias0 where generatedAlias0.userName=:param0
[DEBUG] 2021-02-15 20:55:14.335 [main] QueryTranslatorImpl - SQL: select user0_.id as id1_0_, user0_.user_password as user_pas2_0_, user0_.user_name as user_nam3_0_ from user user0_ where user0_.user_name=?
[DEBUG] 2021-02-15 20:55:14.335 [main] ErrorTracker - throwQueryException() : no errors
[DEBUG] 2021-02-15 20:55:14.335 [main] SQL - select user0_.id as id1_0_, user0_.user_password as user_pas2_0_, user0_.user_name as user_nam3_0_ from user user0_ where user0_.user_name=?
[DEBUG] 2021-02-15 20:55:14.337 [main] Loader - Result set row: 0
[DEBUG] 2021-02-15 20:55:14.337 [main] Loader - Result row: EntityKey[edu.matc.entity.User#1000]
[DEBUG] 2021-02-15 20:55:14.337 [main] TwoPhaseLoad - Resolving attributes for [edu.matc.entity.User#1000]
[DEBUG] 2021-02-15 20:55:14.337 [main] TwoPhaseLoad - Processing attribute `password` : value = password9
[DEBUG] 2021-02-15 20:55:14.337 [main] TwoPhaseLoad - Attribute (`password`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-02-15 20:55:14.337 [main] TwoPhaseLoad - Processing attribute `userName` : value = bobPlaysCards
[DEBUG] 2021-02-15 20:55:14.337 [main] TwoPhaseLoad - Attribute (`userName`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-02-15 20:55:14.337 [main] TwoPhaseLoad - Done materializing entity [edu.matc.entity.User#1000]
[DEBUG] 2021-02-15 20:55:14.337 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2021-02-15 20:55:14.374 [main] SQL - select user0_.id as id1_0_0_, user0_.user_password as user_pas2_0_0_, user0_.user_name as user_nam3_0_0_ from user user0_ where user0_.id=?
[DEBUG] 2021-02-15 20:55:14.375 [main] ResultSetProcessorImpl - Starting ResultSet row #0
[DEBUG] 2021-02-15 20:55:14.375 [main] EntityReferenceInitializerImpl - On call to EntityIdentifierReaderImpl#resolve, EntityKey was already known; should only happen on root returns with an optional identifier specified
[DEBUG] 2021-02-15 20:55:14.376 [main] TwoPhaseLoad - Resolving attributes for [edu.matc.entity.User#1000]
[DEBUG] 2021-02-15 20:55:14.376 [main] TwoPhaseLoad - Processing attribute `password` : value = password9
[DEBUG] 2021-02-15 20:55:14.376 [main] TwoPhaseLoad - Attribute (`password`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-02-15 20:55:14.376 [main] TwoPhaseLoad - Processing attribute `userName` : value = bobPlaysCards
[DEBUG] 2021-02-15 20:55:14.376 [main] TwoPhaseLoad - Attribute (`userName`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-02-15 20:55:14.376 [main] TwoPhaseLoad - Done materializing entity [edu.matc.entity.User#1000]
[DEBUG] 2021-02-15 20:55:14.376 [main] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2021-02-15 20:55:14.376 [main] AbstractLoadPlanBasedEntityLoader - Done entity load : edu.matc.entity.User#1000
[DEBUG] 2021-02-15 20:55:14.376 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2021-02-15 20:55:14.408 [main] SQL - select user0_.id as id1_0_0_, user0_.user_password as user_pas2_0_0_, user0_.user_name as user_nam3_0_0_ from user user0_ where user0_.id=?
[DEBUG] 2021-02-15 20:55:14.409 [main] ResultSetProcessorImpl - Starting ResultSet row #0
[DEBUG] 2021-02-15 20:55:14.409 [main] EntityReferenceInitializerImpl - On call to EntityIdentifierReaderImpl#resolve, EntityKey was already known; should only happen on root returns with an optional identifier specified
[DEBUG] 2021-02-15 20:55:14.409 [main] TwoPhaseLoad - Resolving attributes for [edu.matc.entity.User#1000]
[DEBUG] 2021-02-15 20:55:14.409 [main] TwoPhaseLoad - Processing attribute `password` : value = password9
[DEBUG] 2021-02-15 20:55:14.409 [main] TwoPhaseLoad - Attribute (`password`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-02-15 20:55:14.409 [main] TwoPhaseLoad - Processing attribute `userName` : value = bobPlaysCards
[DEBUG] 2021-02-15 20:55:14.409 [main] TwoPhaseLoad - Attribute (`userName`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-02-15 20:55:14.409 [main] TwoPhaseLoad - Done materializing entity [edu.matc.entity.User#1000]
[DEBUG] 2021-02-15 20:55:14.410 [main] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2021-02-15 20:55:14.410 [main] AbstractLoadPlanBasedEntityLoader - Done entity load : edu.matc.entity.User#1000
[DEBUG] 2021-02-15 20:55:14.410 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2021-02-15 20:55:14.411 [main] TransactionImpl - On TransactionImpl creation, JpaCompliance#isJpaTransactionComplianceEnabled == false
[DEBUG] 2021-02-15 20:55:14.411 [main] TransactionImpl - begin
[DEBUG] 2021-02-15 20:55:14.413 [main] TransactionImpl - committing
[DEBUG] 2021-02-15 20:55:14.413 [main] AbstractFlushingEventListener - Processing flush-time cascades
[DEBUG] 2021-02-15 20:55:14.413 [main] AbstractFlushingEventListener - Dirty checking collections
[DEBUG] 2021-02-15 20:55:14.413 [main] AbstractFlushingEventListener - Flushed: 0 insertions, 1 updates, 0 deletions to 1 objects
[DEBUG] 2021-02-15 20:55:14.413 [main] AbstractFlushingEventListener - Flushed: 0 (re)creations, 0 updates, 0 removals to 0 collections
[DEBUG] 2021-02-15 20:55:14.413 [main] EntityPrinter - Listing entities:
[DEBUG] 2021-02-15 20:55:14.414 [main] EntityPrinter - edu.matc.entity.User{password=password9, id=1000, userName=CribbageSuperStar380}
[DEBUG] 2021-02-15 20:55:14.414 [main] SQL - update user set user_password=?, user_name=? where id=?
[DEBUG] 2021-02-15 20:55:14.421 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2021-02-15 20:55:14.422 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2021-02-15 20:55:14.422 [main] SQL - select user0_.id as id1_0_0_, user0_.user_password as user_pas2_0_0_, user0_.user_name as user_nam3_0_0_ from user user0_ where user0_.id=?
[DEBUG] 2021-02-15 20:55:14.423 [main] ResultSetProcessorImpl - Starting ResultSet row #0
[DEBUG] 2021-02-15 20:55:14.424 [main] EntityReferenceInitializerImpl - On call to EntityIdentifierReaderImpl#resolve, EntityKey was already known; should only happen on root returns with an optional identifier specified
[DEBUG] 2021-02-15 20:55:14.424 [main] TwoPhaseLoad - Resolving attributes for [edu.matc.entity.User#1000]
[DEBUG] 2021-02-15 20:55:14.424 [main] TwoPhaseLoad - Processing attribute `password` : value = password9
[DEBUG] 2021-02-15 20:55:14.424 [main] TwoPhaseLoad - Attribute (`password`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-02-15 20:55:14.424 [main] TwoPhaseLoad - Processing attribute `userName` : value = CribbageSuperStar380
[DEBUG] 2021-02-15 20:55:14.424 [main] TwoPhaseLoad - Attribute (`userName`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-02-15 20:55:14.424 [main] TwoPhaseLoad - Done materializing entity [edu.matc.entity.User#1000]
[DEBUG] 2021-02-15 20:55:14.424 [main] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2021-02-15 20:55:14.424 [main] AbstractLoadPlanBasedEntityLoader - Done entity load : edu.matc.entity.User#1000
[DEBUG] 2021-02-15 20:55:14.424 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2021-02-15 20:55:14.477 [main] TransactionImpl - On TransactionImpl creation, JpaCompliance#isJpaTransactionComplianceEnabled == false
[DEBUG] 2021-02-15 20:55:14.477 [main] TransactionImpl - begin
[DEBUG] 2021-02-15 20:55:14.479 [main] ActionQueue - Executing identity-insert immediately
[DEBUG] 2021-02-15 20:55:14.480 [main] SQL - insert into user (user_password, user_name) values (?, ?)
[DEBUG] 2021-02-15 20:55:14.484 [main] IdentifierGeneratorHelper - Natively generated identity: 1008
[DEBUG] 2021-02-15 20:55:14.484 [main] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2021-02-15 20:55:14.485 [main] TransactionImpl - committing
[DEBUG] 2021-02-15 20:55:14.485 [main] AbstractFlushingEventListener - Processing flush-time cascades
[DEBUG] 2021-02-15 20:55:14.485 [main] AbstractFlushingEventListener - Dirty checking collections
[DEBUG] 2021-02-15 20:55:14.485 [main] AbstractFlushingEventListener - Flushed: 0 insertions, 0 updates, 0 deletions to 1 objects
[DEBUG] 2021-02-15 20:55:14.485 [main] AbstractFlushingEventListener - Flushed: 0 (re)creations, 0 updates, 0 removals to 0 collections
[DEBUG] 2021-02-15 20:55:14.485 [main] EntityPrinter - Listing entities:
[DEBUG] 2021-02-15 20:55:14.485 [main] EntityPrinter - edu.matc.entity.User{password=badpassword, id=1008, userName=catsAndDogs}
[DEBUG] 2021-02-15 20:55:14.493 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2021-02-15 20:55:14.494 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2021-02-15 20:55:14.495 [main] SQL - select user0_.id as id1_0_0_, user0_.user_password as user_pas2_0_0_, user0_.user_name as user_nam3_0_0_ from user user0_ where user0_.id=?
[DEBUG] 2021-02-15 20:55:14.496 [main] ResultSetProcessorImpl - Starting ResultSet row #0
[DEBUG] 2021-02-15 20:55:14.496 [main] EntityReferenceInitializerImpl - On call to EntityIdentifierReaderImpl#resolve, EntityKey was already known; should only happen on root returns with an optional identifier specified
[DEBUG] 2021-02-15 20:55:14.496 [main] TwoPhaseLoad - Resolving attributes for [edu.matc.entity.User#1008]
[DEBUG] 2021-02-15 20:55:14.496 [main] TwoPhaseLoad - Processing attribute `password` : value = badpassword
[DEBUG] 2021-02-15 20:55:14.496 [main] TwoPhaseLoad - Attribute (`password`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-02-15 20:55:14.496 [main] TwoPhaseLoad - Processing attribute `userName` : value = catsAndDogs
[DEBUG] 2021-02-15 20:55:14.496 [main] TwoPhaseLoad - Attribute (`userName`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-02-15 20:55:14.496 [main] TwoPhaseLoad - Done materializing entity [edu.matc.entity.User#1008]
[DEBUG] 2021-02-15 20:55:14.496 [main] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2021-02-15 20:55:14.496 [main] AbstractLoadPlanBasedEntityLoader - Done entity load : edu.matc.entity.User#1008
[DEBUG] 2021-02-15 20:55:14.496 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2021-02-15 20:56:52.489 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2021-02-15 20:56:52.490 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2021-02-15 20:56:52.493 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2021-02-15 20:56:52.561 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2021-02-15 20:56:52.563 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2021-02-15 20:56:52.745 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2021-02-15 20:56:52.746 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2021-02-15 20:56:52.752 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2021-02-15 20:56:52.974 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2021-02-15 20:56:52.992 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2021-02-15 20:56:52.993 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2021-02-15 20:56:53.009 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2021-02-15 20:56:53.240 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@476a736d
[DEBUG] 2021-02-15 20:56:53.240 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@476a736d
[DEBUG] 2021-02-15 20:56:53.240 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@476a736d
[DEBUG] 2021-02-15 20:56:53.240 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@65bcf7c2
[DEBUG] 2021-02-15 20:56:53.240 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@55ecbafe
[DEBUG] 2021-02-15 20:56:53.241 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@32b9bd12
[DEBUG] 2021-02-15 20:56:53.241 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@73044cdf
[DEBUG] 2021-02-15 20:56:53.242 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@73044cdf
[DEBUG] 2021-02-15 20:56:53.242 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@73044cdf
[DEBUG] 2021-02-15 20:56:53.242 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@2f5c1332
[DEBUG] 2021-02-15 20:56:53.242 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@2f5c1332
[DEBUG] 2021-02-15 20:56:53.242 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@2f5c1332
[DEBUG] 2021-02-15 20:56:53.243 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@22bd2039
[DEBUG] 2021-02-15 20:56:53.243 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@22bd2039
[DEBUG] 2021-02-15 20:56:53.243 [main] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@22bd2039
[DEBUG] 2021-02-15 20:56:53.244 [main] BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@5327a06e
[DEBUG] 2021-02-15 20:56:53.244 [main] BasicTypeRegistry - Adding type registration int -> org.hibernate.type.IntegerType@5327a06e
[DEBUG] 2021-02-15 20:56:53.244 [main] BasicTypeRegistry - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@5327a06e
[DEBUG] 2021-02-15 20:56:53.245 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@2e3cdec2
[DEBUG] 2021-02-15 20:56:53.245 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@2e3cdec2
[DEBUG] 2021-02-15 20:56:53.245 [main] BasicTypeRegistry - Adding type registration java.lang.Long -> org.hibernate.type.LongType@2e3cdec2
[DEBUG] 2021-02-15 20:56:53.246 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@6fc3e1a4
[DEBUG] 2021-02-15 20:56:53.246 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@6fc3e1a4
[DEBUG] 2021-02-15 20:56:53.246 [main] BasicTypeRegistry - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@6fc3e1a4
[DEBUG] 2021-02-15 20:56:53.247 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@1e6dad8
[DEBUG] 2021-02-15 20:56:53.247 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@1e6dad8
[DEBUG] 2021-02-15 20:56:53.247 [main] BasicTypeRegistry - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@1e6dad8
[DEBUG] 2021-02-15 20:56:53.247 [main] BasicTypeRegistry - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@1be59f28
[DEBUG] 2021-02-15 20:56:53.248 [main] BasicTypeRegistry - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@1be59f28
[DEBUG] 2021-02-15 20:56:53.248 [main] BasicTypeRegistry - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@27b000f7
[DEBUG] 2021-02-15 20:56:53.248 [main] BasicTypeRegistry - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@27b000f7
[DEBUG] 2021-02-15 20:56:53.249 [main] BasicTypeRegistry - Adding type registration string -> org.hibernate.type.StringType@6818d900
[DEBUG] 2021-02-15 20:56:53.249 [main] BasicTypeRegistry - Adding type registration java.lang.String -> org.hibernate.type.StringType@6818d900
[DEBUG] 2021-02-15 20:56:53.249 [main] BasicTypeRegistry - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@31e72cbc
[DEBUG] 2021-02-15 20:56:53.250 [main] BasicTypeRegistry - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@333cb916
[DEBUG] 2021-02-15 20:56:53.250 [main] BasicTypeRegistry - Adding type registration url -> org.hibernate.type.UrlType@4a0df195
[DEBUG] 2021-02-15 20:56:53.250 [main] BasicTypeRegistry - Adding type registration java.net.URL -> org.hibernate.type.UrlType@4a0df195
[DEBUG] 2021-02-15 20:56:53.251 [main] BasicTypeRegistry - Adding type registration Duration -> org.hibernate.type.DurationType@1cb19dba
[DEBUG] 2021-02-15 20:56:53.251 [main] BasicTypeRegistry - Adding type registration java.time.Duration -> org.hibernate.type.DurationType@1cb19dba
[DEBUG] 2021-02-15 20:56:53.257 [main] BasicTypeRegistry - Adding type registration Instant -> org.hibernate.type.InstantType@31c2affc
[DEBUG] 2021-02-15 20:56:53.257 [main] BasicTypeRegistry - Adding type registration java.time.Instant -> org.hibernate.type.InstantType@31c2affc
[DEBUG] 2021-02-15 20:56:53.258 [main] BasicTypeRegistry - Adding type registration LocalDateTime -> org.hibernate.type.LocalDateTimeType@46866946
[DEBUG] 2021-02-15 20:56:53.258 [main] BasicTypeRegistry - Adding type registration java.time.LocalDateTime -> org.hibernate.type.LocalDateTimeType@46866946
[DEBUG] 2021-02-15 20:56:53.259 [main] BasicTypeRegistry - Adding type registration LocalDate -> org.hibernate.type.LocalDateType@25b5c5e3
[DEBUG] 2021-02-15 20:56:53.259 [main] BasicTypeRegistry - Adding type registration java.time.LocalDate -> org.hibernate.type.LocalDateType@25b5c5e3
[DEBUG] 2021-02-15 20:56:53.260 [main] BasicTypeRegistry - Adding type registration LocalTime -> org.hibernate.type.LocalTimeType@2c708440
[DEBUG] 2021-02-15 20:56:53.260 [main] BasicTypeRegistry - Adding type registration java.time.LocalTime -> org.hibernate.type.LocalTimeType@2c708440
[DEBUG] 2021-02-15 20:56:53.261 [main] BasicTypeRegistry - Adding type registration OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@47547132
[DEBUG] 2021-02-15 20:56:53.261 [main] BasicTypeRegistry - Adding type registration java.time.OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@47547132
[DEBUG] 2021-02-15 20:56:53.262 [main] BasicTypeRegistry - Adding type registration OffsetTime -> org.hibernate.type.OffsetTimeType@6f3f0fae
