[DEBUG] 2021-02-16 14:18:12.563 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2021-02-16 14:18:12.565 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2021-02-16 14:18:12.570 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2021-02-16 14:18:12.641 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2021-02-16 14:18:12.643 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2021-02-16 14:18:12.825 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2021-02-16 14:18:12.826 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2021-02-16 14:18:12.831 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2021-02-16 14:18:13.056 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2021-02-16 14:18:13.073 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2021-02-16 14:18:13.074 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
          - EntityAttributeFetchImpl(entity=edu.matc.entity.User, querySpaceUid=<gen:1>, path=edu.matc.entity.Game.user)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=edu.matc.entity.Game)
          - SQL table alias mapping - game0_
          - alias suffix - 0_
          - suffixed key columns - {game_id1_0_0_}
          - JOIN (JoinDefinedByMetadata(user)) : <gen:0> -> <gen:1>
             - EntityQuerySpaceImpl(uid=<gen:1>, entity=edu.matc.entity.User)
                - SQL table alias mapping - user1_
                - alias suffix - 1_
                - suffixed key columns - {id1_1_1_}

[DEBUG] 2021-02-16 14:18:14.796 [main] EntityLoader - Static select for entity edu.matc.entity.Game [NONE]: select game0_.game_id as game_id1_0_0_, game0_.cpu_score as cpu_scor2_0_0_, game0_.time_played as time_pla3_0_0_, game0_.user_id as user_id5_0_0_, game0_.user_score as user_sco4_0_0_, user1_.id as id1_1_1_, user1_.user_password as user_pas2_1_1_, user1_.user_name as user_nam3_1_1_ from orders game0_ left outer join user user1_ on game0_.user_id=user1_.id where game0_.game_id=?
[DEBUG] 2021-02-16 14:18:14.796 [main] QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@7f8a9454]
[DEBUG] 2021-02-16 14:18:14.796 [main] MetamodelGraphWalker - Visiting attribute path : cpuScore
[DEBUG] 2021-02-16 14:18:14.796 [main] MetamodelGraphWalker - Visiting attribute path : timePlayed
[DEBUG] 2021-02-16 14:18:14.796 [main] MetamodelGraphWalker - Visiting attribute path : user
[DEBUG] 2021-02-16 14:18:14.796 [main] QuerySpacesImpl - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@679d0be8]
[DEBUG] 2021-02-16 14:18:14.796 [main] MetamodelGraphWalker - Visiting attribute path : user.games
[DEBUG] 2021-02-16 14:18:14.796 [main] MetamodelGraphWalker - Property path deemed to be circular : user.games
[DEBUG] 2021-02-16 14:18:14.796 [main] MetamodelGraphWalker - Visiting attribute path : user.password
[DEBUG] 2021-02-16 14:18:14.796 [main] MetamodelGraphWalker - Visiting attribute path : user.userName
[DEBUG] 2021-02-16 14:18:14.796 [main] MetamodelGraphWalker - Visiting attribute path : userScore
[DEBUG] 2021-02-16 14:18:14.796 [main] FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
[DEBUG] 2021-02-16 14:18:14.796 [main] LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
[DEBUG] 2021-02-16 14:18:14.796 [main] LoadPlanTreePrinter - LoadPlan(entity=edu.matc.entity.Game)
    - Returns
       - EntityReturnImpl(entity=edu.matc.entity.Game, querySpaceUid=<gen:0>, path=edu.matc.entity.Game)
          - EntityAttributeFetchImpl(entity=edu.matc.entity.User, querySpaceUid=<gen:1>, path=edu.matc.entity.Game.user)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=edu.matc.entity.Game)
          - SQL table alias mapping - game0_
          - alias suffix - 0_
          - suffixed key columns - {game_id1_0_0_}
          - JOIN (JoinDefinedByMetadata(user)) : <gen:0> -> <gen:1>
             - EntityQuerySpaceImpl(uid=<gen:1>, entity=edu.matc.entity.User)
                - SQL table alias mapping - user1_
                - alias suffix - 1_
                - suffixed key columns - {id1_1_1_}

[DEBUG] 2021-02-16 14:18:14.797 [main] EntityLoader - Static select for entity edu.matc.entity.Game [READ]: select game0_.game_id as game_id1_0_0_, game0_.cpu_score as cpu_scor2_0_0_, game0_.time_played as time_pla3_0_0_, game0_.user_id as user_id5_0_0_, game0_.user_score as user_sco4_0_0_, user1_.id as id1_1_1_, user1_.user_password as user_pas2_1_1_, user1_.user_name as user_nam3_1_1_ from orders game0_ left outer join user user1_ on game0_.user_id=user1_.id where game0_.game_id=?
[DEBUG] 2021-02-16 14:18:14.797 [main] Loader - Static select for action ACTION_MERGE on entity edu.matc.entity.Game: select game0_.game_id as game_id1_0_0_, game0_.cpu_score as cpu_scor2_0_0_, game0_.time_played as time_pla3_0_0_, game0_.user_id as user_id5_0_0_, game0_.user_score as user_sco4_0_0_ from orders game0_ where game0_.game_id=?
[DEBUG] 2021-02-16 14:18:14.797 [main] Loader - Static select for action ACTION_REFRESH on entity edu.matc.entity.Game: select game0_.game_id as game_id1_0_0_, game0_.cpu_score as cpu_scor2_0_0_, game0_.time_played as time_pla3_0_0_, game0_.user_id as user_id5_0_0_, game0_.user_score as user_sco4_0_0_ from orders game0_ where game0_.game_id=?
[DEBUG] 2021-02-16 14:18:14.800 [main] QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@2dff7085]
[DEBUG] 2021-02-16 14:18:14.800 [main] QuerySpacesImpl - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@2faa55bb]
[DEBUG] 2021-02-16 14:18:14.800 [main] MetamodelGraphWalker - Visiting attribute path : cpuScore
[DEBUG] 2021-02-16 14:18:14.800 [main] MetamodelGraphWalker - Visiting attribute path : timePlayed
[DEBUG] 2021-02-16 14:18:14.800 [main] MetamodelGraphWalker - Visiting attribute path : user
[DEBUG] 2021-02-16 14:18:14.800 [main] MetamodelGraphWalker - Property path deemed to be circular : user
[DEBUG] 2021-02-16 14:18:14.800 [main] MetamodelGraphWalker - Visiting attribute path : userScore
[DEBUG] 2021-02-16 14:18:14.800 [main] FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
[DEBUG] 2021-02-16 14:18:14.801 [main] LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
[DEBUG] 2021-02-16 14:18:14.801 [main] LoadPlanTreePrinter - LoadPlan(collection=edu.matc.entity.User.games)
    - Returns
       - CollectionReturnImpl(collection=edu.matc.entity.User.games, querySpaceUid=<gen:0>, path=[edu.matc.entity.User.games])
          - (collection element) CollectionFetchableElementEntityGraph(entity=edu.matc.entity.Game, querySpaceUid=<gen:1>, path=[edu.matc.entity.User.games].<elements>)
    - QuerySpaces
       - CollectionQuerySpaceImpl(uid=<gen:0>, collection=edu.matc.entity.User.games)
          - SQL table alias mapping - games0_
          - alias suffix - 0_
          - suffixed key columns - {user_id5_0_0_}
          - entity-element alias suffix - 1_
          - 1_entity-element suffixed key columns - game_id1_0_1_
          - JOIN (JoinDefinedByMetadata(elements)) : <gen:0> -> <gen:1>
             - EntityQuerySpaceImpl(uid=<gen:1>, entity=edu.matc.entity.Game)
                - SQL table alias mapping - games0_
                - alias suffix - 1_
                - suffixed key columns - {game_id1_0_1_}

[DEBUG] 2021-02-16 14:18:14.802 [main] CollectionLoader - Static select for collection edu.matc.entity.User.games: select games0_.user_id as user_id5_0_0_, games0_.game_id as game_id1_0_0_, games0_.game_id as game_id1_0_1_, games0_.cpu_score as cpu_scor2_0_1_, games0_.time_played as time_pla3_0_1_, games0_.user_id as user_id5_0_1_, games0_.user_score as user_sco4_0_1_ from orders games0_ where games0_.user_id=?
[DEBUG] 2021-02-16 14:18:14.824 [main] SchemaManagementToolCoordinator - No actions specified; doing nothing
[DEBUG] 2021-02-16 14:18:14.825 [main] JtaPlatformInitiator - No JtaPlatform was specified, checking resolver
[DEBUG] 2021-02-16 14:18:14.825 [main] JtaPlatformResolverInitiator - No JtaPlatformResolver was specified, using default [org.hibernate.engine.transaction.jta.platform.internal.StandardJtaPlatformResolver]
[DEBUG] 2021-02-16 14:18:14.829 [main] StandardJtaPlatformResolver - Could not resolve JtaPlatform, using default [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
[INFO ] 2021-02-16 14:18:14.829 [main] JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
[DEBUG] 2021-02-16 14:18:14.830 [main] NamedQueryRepository - Checking 0 named HQL queries
[DEBUG] 2021-02-16 14:18:14.830 [main] NamedQueryRepository - Checking 0 named SQL queries
[DEBUG] 2021-02-16 14:18:14.830 [main] SessionFactoryRegistry - Initializing SessionFactoryRegistry : org.hibernate.internal.SessionFactoryRegistry@7b96de8d
[DEBUG] 2021-02-16 14:18:14.832 [main] SessionFactoryRegistry - Registering SessionFactory: d5c089ed-ba25-4b80-a59c-cfd31f223f4b (<unnamed>)
[DEBUG] 2021-02-16 14:18:14.832 [main] SessionFactoryRegistry - Not binding SessionFactory to JNDI, no JNDI name configured
[DEBUG] 2021-02-16 14:18:14.977 [main] StatisticsInitiator - Statistics initialized [enabled=false]
[DEBUG] 2021-02-16 14:18:14.991 [main] SQL - select user0_.id as id1_1_0_, user0_.user_password as user_pas2_1_0_, user0_.user_name as user_nam3_1_0_, games1_.user_id as user_id5_0_1_, games1_.game_id as game_id1_0_1_, games1_.game_id as game_id1_0_2_, games1_.cpu_score as cpu_scor2_0_2_, games1_.time_played as time_pla3_0_2_, games1_.user_id as user_id5_0_2_, games1_.user_score as user_sco4_0_2_ from user user0_ left outer join orders games1_ on user0_.id=games1_.user_id where user0_.id=?
[DEBUG] 2021-02-16 14:18:15.021 [main] SqlExceptionHelper - could not extract ResultSet [n/a]
java.sql.SQLSyntaxErrorException: Table 'test_cribbageapp.orders' doesn't exist
	at com.mysql.cj.jdbc.exceptions.SQLError.createSQLException(SQLError.java:120) ~[mysql-connector-java-8.0.16.jar:8.0.16]
	at com.mysql.cj.jdbc.exceptions.SQLError.createSQLException(SQLError.java:97) ~[mysql-connector-java-8.0.16.jar:8.0.16]
	at com.mysql.cj.jdbc.exceptions.SQLExceptionsMapping.translateException(SQLExceptionsMapping.java:122) ~[mysql-connector-java-8.0.16.jar:8.0.16]
	at com.mysql.cj.jdbc.ClientPreparedStatement.executeInternal(ClientPreparedStatement.java:955) ~[mysql-connector-java-8.0.16.jar:8.0.16]
	at com.mysql.cj.jdbc.ClientPreparedStatement.executeQuery(ClientPreparedStatement.java:1005) ~[mysql-connector-java-8.0.16.jar:8.0.16]
	at com.mchange.v2.c3p0.impl.NewProxyPreparedStatement.executeQuery(NewProxyPreparedStatement.java:379) ~[c3p0-0.9.5.3.jar:0.9.5.3]
	at org.hibernate.engine.jdbc.internal.ResultSetReturnImpl.extract(ResultSetReturnImpl.java:60) [hibernate-core-5.4.4.Final.jar:5.4.4.Final]
	at org.hibernate.loader.plan.exec.internal.AbstractLoadPlanBasedLoader.getResultSet(AbstractLoadPlanBasedLoader.java:418) [hibernate-core-5.4.4.Final.jar:5.4.4.Final]
	at org.hibernate.loader.plan.exec.internal.AbstractLoadPlanBasedLoader.executeQueryStatement(AbstractLoadPlanBasedLoader.java:191) [hibernate-core-5.4.4.Final.jar:5.4.4.Final]
	at org.hibernate.loader.plan.exec.internal.AbstractLoadPlanBasedLoader.executeLoad(AbstractLoadPlanBasedLoader.java:121) [hibernate-core-5.4.4.Final.jar:5.4.4.Final]
	at org.hibernate.loader.plan.exec.internal.AbstractLoadPlanBasedLoader.executeLoad(AbstractLoadPlanBasedLoader.java:86) [hibernate-core-5.4.4.Final.jar:5.4.4.Final]
	at org.hibernate.loader.entity.plan.AbstractLoadPlanBasedEntityLoader.load(AbstractLoadPlanBasedEntityLoader.java:197) [hibernate-core-5.4.4.Final.jar:5.4.4.Final]
	at org.hibernate.persister.entity.AbstractEntityPersister.load(AbstractEntityPersister.java:4312) [hibernate-core-5.4.4.Final.jar:5.4.4.Final]
	at org.hibernate.event.internal.DefaultLoadEventListener.loadFromDatasource(DefaultLoadEventListener.java:570) [hibernate-core-5.4.4.Final.jar:5.4.4.Final]
	at org.hibernate.event.internal.DefaultLoadEventListener.doLoad(DefaultLoadEventListener.java:538) [hibernate-core-5.4.4.Final.jar:5.4.4.Final]
	at org.hibernate.event.internal.DefaultLoadEventListener.load(DefaultLoadEventListener.java:208) [hibernate-core-5.4.4.Final.jar:5.4.4.Final]
	at org.hibernate.event.internal.DefaultLoadEventListener.proxyOrLoad(DefaultLoadEventListener.java:333) [hibernate-core-5.4.4.Final.jar:5.4.4.Final]
	at org.hibernate.event.internal.DefaultLoadEventListener.doOnLoad(DefaultLoadEventListener.java:108) [hibernate-core-5.4.4.Final.jar:5.4.4.Final]
	at org.hibernate.event.internal.DefaultLoadEventListener.onLoad(DefaultLoadEventListener.java:74) [hibernate-core-5.4.4.Final.jar:5.4.4.Final]
	at org.hibernate.internal.SessionImpl.fireLoadNoChecks(SessionImpl.java:1298) [hibernate-core-5.4.4.Final.jar:5.4.4.Final]
	at org.hibernate.internal.SessionImpl.fireLoad(SessionImpl.java:1286) [hibernate-core-5.4.4.Final.jar:5.4.4.Final]
	at org.hibernate.internal.SessionImpl.access$2100(SessionImpl.java:203) [hibernate-core-5.4.4.Final.jar:5.4.4.Final]
	at org.hibernate.internal.SessionImpl$IdentifierLoadAccessImpl.doLoad(SessionImpl.java:2945) [hibernate-core-5.4.4.Final.jar:5.4.4.Final]
	at org.hibernate.internal.SessionImpl$IdentifierLoadAccessImpl.lambda$load$1(SessionImpl.java:2926) [hibernate-core-5.4.4.Final.jar:5.4.4.Final]
	at org.hibernate.internal.SessionImpl$IdentifierLoadAccessImpl.perform(SessionImpl.java:2882) [hibernate-core-5.4.4.Final.jar:5.4.4.Final]
	at org.hibernate.internal.SessionImpl$IdentifierLoadAccessImpl.load(SessionImpl.java:2926) [hibernate-core-5.4.4.Final.jar:5.4.4.Final]
	at org.hibernate.internal.SessionImpl.get(SessionImpl.java:1081) [hibernate-core-5.4.4.Final.jar:5.4.4.Final]
	at edu.matc.persistence.UserDao.getById(UserDao.java:26) [classes/:?]
	at edu.matc.persistence.UserDaoTest.deleteSuccess(UserDaoTest.java:91) [test-classes/:?]
	at jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method) ~[?:?]
	at jdk.internal.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62) ~[?:?]
	at jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43) ~[?:?]
	at java.lang.reflect.Method.invoke(Method.java:566) ~[?:?]
	at org.junit.platform.commons.util.ReflectionUtils.invokeMethod(ReflectionUtils.java:389) [junit-platform-commons-1.0.0.jar:1.0.0]
	at org.junit.jupiter.engine.execution.ExecutableInvoker.invoke(ExecutableInvoker.java:115) [junit-jupiter-engine-5.0.0.jar:5.0.0]
	at org.junit.jupiter.engine.descriptor.TestMethodTestDescriptor.lambda$invokeTestMethod$6(TestMethodTestDescriptor.java:167) [junit-jupiter-engine-5.0.0.jar:5.0.0]
	at org.junit.jupiter.engine.execution.ThrowableCollector.execute(ThrowableCollector.java:40) [junit-jupiter-engine-5.0.0.jar:5.0.0]
	at org.junit.jupiter.engine.descriptor.TestMethodTestDescriptor.invokeTestMethod(TestMethodTestDescriptor.java:163) [junit-jupiter-engine-5.0.0.jar:5.0.0]
	at org.junit.jupiter.engine.descriptor.TestMethodTestDescriptor.execute(TestMethodTestDescriptor.java:110) [junit-jupiter-engine-5.0.0.jar:5.0.0]
	at org.junit.jupiter.engine.descriptor.TestMethodTestDescriptor.execute(TestMethodTestDescriptor.java:57) [junit-jupiter-engine-5.0.0.jar:5.0.0]
	at org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutor.lambda$execute$3(HierarchicalTestExecutor.java:83) [junit-platform-engine-1.0.0.jar:1.0.0]
	at org.junit.platform.engine.support.hierarchical.SingleTestExecutor.executeSafely(SingleTestExecutor.java:66) [junit-platform-engine-1.0.0.jar:1.0.0]
	at org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutor.execute(HierarchicalTestExecutor.java:77) [junit-platform-engine-1.0.0.jar:1.0.0]
	at org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutor.lambda$null$2(HierarchicalTestExecutor.java:92) [junit-platform-engine-1.0.0.jar:1.0.0]
	at java.util.stream.ForEachOps$ForEachOp$OfRef.accept(ForEachOps.java:183) [?:?]
	at java.util.stream.ReferencePipeline$2$1.accept(ReferencePipeline.java:177) [?:?]
	at java.util.Iterator.forEachRemaining(Iterator.java:133) [?:?]
	at java.util.Spliterators$IteratorSpliterator.forEachRemaining(Spliterators.java:1801) [?:?]
	at java.util.stream.AbstractPipeline.copyInto(AbstractPipeline.java:484) [?:?]
	at java.util.stream.AbstractPipeline.wrapAndCopyInto(AbstractPipeline.java:474) [?:?]
	at java.util.stream.ForEachOps$ForEachOp.evaluateSequential(ForEachOps.java:150) [?:?]
	at java.util.stream.ForEachOps$ForEachOp$OfRef.evaluateSequential(ForEachOps.java:173) [?:?]
	at java.util.stream.AbstractPipeline.evaluate(AbstractPipeline.java:234) [?:?]
	at java.util.stream.ReferencePipeline.forEach(ReferencePipeline.java:497) [?:?]
	at org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutor.lambda$execute$3(HierarchicalTestExecutor.java:92) [junit-platform-engine-1.0.0.jar:1.0.0]
	at org.junit.platform.engine.support.hierarchical.SingleTestExecutor.executeSafely(SingleTestExecutor.java:66) [junit-platform-engine-1.0.0.jar:1.0.0]
	at org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutor.execute(HierarchicalTestExecutor.java:77) [junit-platform-engine-1.0.0.jar:1.0.0]
	at org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutor.lambda$null$2(HierarchicalTestExecutor.java:92) [junit-platform-engine-1.0.0.jar:1.0.0]
	at java.util.stream.ForEachOps$ForEachOp$OfRef.accept(ForEachOps.java:183) [?:?]
	at java.util.stream.ReferencePipeline$2$1.accept(ReferencePipeline.java:177) [?:?]
	at java.util.Iterator.forEachRemaining(Iterator.java:133) [?:?]
	at java.util.Spliterators$IteratorSpliterator.forEachRemaining(Spliterators.java:1801) [?:?]
	at java.util.stream.AbstractPipeline.copyInto(AbstractPipeline.java:484) [?:?]
	at java.util.stream.AbstractPipeline.wrapAndCopyInto(AbstractPipeline.java:474) [?:?]
	at java.util.stream.ForEachOps$ForEachOp.evaluateSequential(ForEachOps.java:150) [?:?]
	at java.util.stream.ForEachOps$ForEachOp$OfRef.evaluateSequential(ForEachOps.java:173) [?:?]
	at java.util.stream.AbstractPipeline.evaluate(AbstractPipeline.java:234) [?:?]
	at java.util.stream.ReferencePipeline.forEach(ReferencePipeline.java:497) [?:?]
	at org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutor.lambda$execute$3(HierarchicalTestExecutor.java:92) [junit-platform-engine-1.0.0.jar:1.0.0]
	at org.junit.platform.engine.support.hierarchical.SingleTestExecutor.executeSafely(SingleTestExecutor.java:66) [junit-platform-engine-1.0.0.jar:1.0.0]
	at org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutor.execute(HierarchicalTestExecutor.java:77) [junit-platform-engine-1.0.0.jar:1.0.0]
	at org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutor.execute(HierarchicalTestExecutor.java:51) [junit-platform-engine-1.0.0.jar:1.0.0]
	at org.junit.platform.engine.support.hierarchical.HierarchicalTestEngine.execute(HierarchicalTestEngine.java:43) [junit-platform-engine-1.0.0.jar:1.0.0]
	at org.junit.platform.launcher.core.DefaultLauncher.execute(DefaultLauncher.java:170) [junit-platform-launcher-1.0.0.jar:1.0.0]
	at org.junit.platform.launcher.core.DefaultLauncher.execute(DefaultLauncher.java:154) [junit-platform-launcher-1.0.0.jar:1.0.0]
	at org.junit.platform.launcher.core.DefaultLauncher.execute(DefaultLauncher.java:90) [junit-platform-launcher-1.0.0.jar:1.0.0]
	at org.junit.platform.surefire.provider.JUnitPlatformProvider.invokeSingleClass(JUnitPlatformProvider.java:144) [junit-platform-surefire-provider-1.0.0.jar:1.0.0]
	at org.junit.platform.surefire.provider.JUnitPlatformProvider.invokeAllTests(JUnitPlatformProvider.java:126) [junit-platform-surefire-provider-1.0.0.jar:1.0.0]
	at org.junit.platform.surefire.provider.JUnitPlatformProvider.invoke(JUnitPlatformProvider.java:105) [junit-platform-surefire-provider-1.0.0.jar:1.0.0]
	at org.apache.maven.surefire.booter.ForkedBooter.invokeProviderInSameClassLoader(ForkedBooter.java:286) [surefire-booter-2.19.jar:2.19]
	at org.apache.maven.surefire.booter.ForkedBooter.runSuitesInProcess(ForkedBooter.java:240) [surefire-booter-2.19.jar:2.19]
	at org.apache.maven.surefire.booter.ForkedBooter.main(ForkedBooter.java:121) [surefire-booter-2.19.jar:2.19]
[WARN ] 2021-02-16 14:18:15.022 [main] SqlExceptionHelper - SQL Error: 1146, SQLState: 42S02
[ERROR] 2021-02-16 14:18:15.022 [main] SqlExceptionHelper - Table 'test_cribbageapp.orders' doesn't exist
[INFO ] 2021-02-16 14:18:15.023 [main] DefaultLoadEventListener - HHH000327: Error performing load command : org.hibernate.exception.SQLGrammarException: could not extract ResultSet
[DEBUG] 2021-02-16 14:18:15.024 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2021-02-16 14:18:15.092 [main] CriteriaQueryImpl - Rendered criteria query -> select generatedAlias0 from User as generatedAlias0
[DEBUG] 2021-02-16 14:18:15.106 [main] QueryTranslatorFactoryInitiator - QueryTranslatorFactory: org.hibernate.hql.internal.ast.ASTQueryTranslatorFactory@76ac68b0
[DEBUG] 2021-02-16 14:18:15.128 [main] QueryTranslatorImpl - parse() - HQL: select generatedAlias0 from edu.matc.entity.User as generatedAlias0
[DEBUG] 2021-02-16 14:18:15.132 [main] ErrorTracker - throwQueryException() : no errors
[DEBUG] 2021-02-16 14:18:15.139 [main] QueryTranslatorImpl - --- HQL AST ---
 \-[QUERY] Node: 'query'
    \-[SELECT_FROM] Node: 'SELECT_FROM'
       +-[FROM] Node: 'from'
       |  \-[RANGE] Node: 'RANGE'
       |     +-[DOT] Node: '.'
       |     |  +-[DOT] Node: '.'
       |     |  |  +-[DOT] Node: '.'
       |     |  |  |  +-[IDENT] Node: 'edu'
       |     |  |  |  \-[IDENT] Node: 'matc'
       |     |  |  \-[IDENT] Node: 'entity'
       |     |  \-[IDENT] Node: 'User'
       |     \-[ALIAS] Node: 'generatedAlias0'
       \-[SELECT] Node: 'select'
          \-[IDENT] Node: 'generatedAlias0'

[DEBUG] 2021-02-16 14:18:15.163 [main] HqlSqlBaseWalker - select << begin [level=1, statement=select]
[DEBUG] 2021-02-16 14:18:15.177 [main] FromElement - FromClause{level=1} : edu.matc.entity.User (generatedAlias0) -> user0_
[DEBUG] 2021-02-16 14:18:15.178 [main] FromReferenceNode - Resolved : generatedAlias0 -> user0_.id
[DEBUG] 2021-02-16 14:18:15.179 [main] HqlSqlBaseWalker - select : finishing up [level=1, statement=select]
[DEBUG] 2021-02-16 14:18:15.179 [main] HqlSqlWalker - processQuery() :  ( SELECT ( {select clause} user0_.id ) ( FromClause{level=1} user user0_ ) )
[DEBUG] 2021-02-16 14:18:15.187 [main] JoinProcessor - Using FROM fragment [user user0_]
[DEBUG] 2021-02-16 14:18:15.187 [main] HqlSqlBaseWalker - select >> end [level=1, statement=select]
[DEBUG] 2021-02-16 14:18:15.187 [main] QueryTranslatorImpl - --- SQL AST ---
 \-[SELECT] QueryNode: 'SELECT'  querySpaces (user)
    +-[SELECT_CLAUSE] SelectClause: '{select clause}'
    |  +-[ALIAS_REF] IdentNode: 'user0_.id as id1_1_' {alias=generatedAlias0, className=edu.matc.entity.User, tableAlias=user0_}
    |  \-[SQL_TOKEN] SqlFragment: 'user0_.user_password as user_pas2_1_, user0_.user_name as user_nam3_1_'
    \-[FROM] FromClause: 'from' FromClause{level=1, fromElementCounter=1, fromElements=1, fromElementByClassAlias=[generatedAlias0], fromElementByTableAlias=[user0_], fromElementsByPath=[], collectionJoinFromElementsByPath=[], impliedElements=[]}
       \-[FROM_FRAGMENT] FromElement: 'user user0_' FromElement{explicit,not a collection join,not a fetch join,fetch non-lazy properties,classAlias=generatedAlias0,role=null,tableName=user,tableAlias=user0_,origin=null,columns={,className=edu.matc.entity.User}}

[DEBUG] 2021-02-16 14:18:15.187 [main] ErrorTracker - throwQueryException() : no errors
[DEBUG] 2021-02-16 14:18:15.193 [main] QueryTranslatorImpl - HQL: select generatedAlias0 from edu.matc.entity.User as generatedAlias0
[DEBUG] 2021-02-16 14:18:15.193 [main] QueryTranslatorImpl - SQL: select user0_.id as id1_1_, user0_.user_password as user_pas2_1_, user0_.user_name as user_nam3_1_ from user user0_
[DEBUG] 2021-02-16 14:18:15.193 [main] ErrorTracker - throwQueryException() : no errors
[DEBUG] 2021-02-16 14:18:15.200 [main] SQL - select user0_.id as id1_1_, user0_.user_password as user_pas2_1_, user0_.user_name as user_nam3_1_ from user user0_
[DEBUG] 2021-02-16 14:18:15.204 [main] Loader - Result set row: 0
[DEBUG] 2021-02-16 14:18:15.207 [main] Loader - Result row: EntityKey[edu.matc.entity.User#1000]
[DEBUG] 2021-02-16 14:18:15.213 [main] Loader - Result set row: 1
[DEBUG] 2021-02-16 14:18:15.214 [main] Loader - Result row: EntityKey[edu.matc.entity.User#1001]
[DEBUG] 2021-02-16 14:18:15.215 [main] TwoPhaseLoad - Resolving attributes for [edu.matc.entity.User#1000]
[DEBUG] 2021-02-16 14:18:15.215 [main] TwoPhaseLoad - Processing attribute `games` : value = NOT NULL COLLECTION
[DEBUG] 2021-02-16 14:18:15.215 [main] TwoPhaseLoad - Attribute (`games`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-02-16 14:18:15.225 [main] TwoPhaseLoad - Processing attribute `password` : value = password9
[DEBUG] 2021-02-16 14:18:15.225 [main] TwoPhaseLoad - Attribute (`password`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-02-16 14:18:15.225 [main] TwoPhaseLoad - Processing attribute `userName` : value = bobPlaysCards
[DEBUG] 2021-02-16 14:18:15.225 [main] TwoPhaseLoad - Attribute (`userName`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-02-16 14:18:15.226 [main] TwoPhaseLoad - Done materializing entity [edu.matc.entity.User#1000]
[DEBUG] 2021-02-16 14:18:15.226 [main] TwoPhaseLoad - Resolving attributes for [edu.matc.entity.User#1001]
[DEBUG] 2021-02-16 14:18:15.227 [main] TwoPhaseLoad - Processing attribute `games` : value = NOT NULL COLLECTION
